Text,Sentiment
"bhai kabhi to apne pas bhi to dekho , khudko bhul jaoge he he",2
mast ha salman khan sir songs,2
Muslim ka nam mat kharab karna salman bhai chahe kuch bhi karo koi tention nahi,0
sallu bhai <3,2
Hiiii.... Bhaijaan kaiae hai aap...aap ki pic bahut achhi lag rahi hai,2
Main aapka bahut bada fan hu,2
luv u salman khan,2
bhai aap ki bhaijaan movi bhi 200 cr karegi,2
Eid mubarak songs bajrangi bhaijaan me hona chaiye,2
Looking katilana andaaz,2
Salu bhai dabangg 3 kab release kar rahe ho,2
Salman khan ke pe sari duniya marti h ehi 1,2
Sallo bhai roze kase hy,1
Tu muslman nahi h kiyo ki tu mandir jata h tu kadiyani h salman,0
dashing salman khan ..,2
App ko ramzan ka mahina mobarrak ho....or app ho allah tala or tarraki de....,2
Indian's star salmankhan,2
agr tom na hoty to bollywood ka maza bi na hota haha,2
Meri zindingi aapko lag jaye bhaijaan yeh dua hai meri,2
Abe salman agar tere me itna hi dum h to IED me film mat release kiya kar fir dekhte. Dekhte h kaise hit hoti h Teri film.,0
Salman Bhai yeh bajrangi bhaijan pe comment aa rhe hai is movie ko nhee dekhna,0
Saale salman tu musalman ke khilaf hokar bohot niche girega,0
Salman bhai masha allah aap ek achchhe act ho ek achchhe insan ho kya aap ek achchhe muslman ho,2
"Salman always kind heartnt cmpairjo log muslman ,hindu kr rhe hun logo ki nichi soch pe mje gheenn aati h yr",2
Salman bai ap kese hen ma b ap ka fen hun,2
Apne naam se khan hatalo,0
Aapse baat karna chahta hu bhai .bahut badi problem mae hu.aapki help chahta hu,1
bhai jan ekdam kadak,2
Nice bhai WHATSAAP number 03101419966 palz,2
Salman khan ki jai ho,2
Nice pic abdul rashid saleem (salman khan),2
BHAI. BHAI... nice pic,2
Sir aap humanbieng chalate hai aap paise dete kab tak jab tak aap hai.mai apko aisa rasta bataunga sab karodpati ban jayege.,1
Bhai apky chryti so me allho pyyr keep pas he apmuslim hokr galt kr rhy ho khuda hafij,0
salman ji aapse apni life me ek baar jaru milna chate hai..... aapse baat karna chate hai..... jo aap logo ki help karte ho uske liye thank yu so much....... aapko meri bhi umar lag jaye,2
Tere naam ke ladke diban h pata nahi,2
sirji...pls visit to Kanpur oncem...plssss.,2
Salman realy good yar,2
Bahi ke zalak sab sa aalag..... Ma to superman salman ka fan....,2
Insan jab tarki karleta hai to wo apne mazhab KO bul jata .hai jab thokar lagti hai use to use apni galti ka ahsas hone lagta hai .....koch aisy hai salman ki khani mery Kuban I.......,0
Beta salman khbis tera film falop hoga beeee suar,0
plz cal sallu bhai bangladesh big fan me plz cal +8801719447771 jai ho,2
Salaman to harami he......tu musalman hoke kafir ban gaya he....sale kutte...samne to aa jaan se maar du tuje....,0
Abi tak jag rhe ho sab log?,1
Love u jend actor wo jo har lock mein sweet beautiful guineas hot sohran lagey osy khtey hain.,2
Aaj tak par news sache hai plss reply ......Ansar,1
bulawa ho na ho ham yayege or entjar ke liye chale jaye ge,1
Thu thu thu kuttey...,0
Salman khan dest actar bollywood,2
Handsom to hai mera bhai bhai he mera,2
Hi bhai aap kaise ho bhai aap ka fan h,2
Dost apki har ada achi lagti h,2
salman bhai look to bahut achcha hi bhi,2
very very very very very very very very very very very very very very very very niceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee and i loveeeeeeeeeeeeeeeeeeeeeeeeee uuuuuuuuuuuuuuuuuuuuuu bhai jaan,2
swgat nahi karo ge hamara,2
Idoit...salman aap muslim hai...Aisa faission show kyon karwaya..allah likkar,0
Ap ne kya kia h Jo log itne bure coments de rhe han.mje ni pta.kya ap btae ge?,0
salman khan rock's ss,2
Merit Maya ka oppreation hai app ki madaat melaga,2
Bahot accha hai,2
Nice pic salman bhai aapne to sab ko diwana bana rakha hai,2
sab ka Bhai meri Jan Salman khan,2
Bhaiya main aapka bahut bada fan hu,2
mast hai bahi,2
Hye meri cutey,2
ara bhai jaan hum bhi to aap ke bhai hai chote bhai jaan...,2
Sale ne muslmano ko chalenge kiya ki tumhare bina hit karunga,0
Salman murda bad,0
Ye to hogi super supar hit dum hai to KOI TO ROOK LO,2
Yeh ki yeh namard hai,0
ku salman ka naam bina use kare kam nhi hota kya bhai logo,2
Kute ka bacha hai,0
jo dusaro ko ganda bolte hai woh khud wahi hote hai,0
Kay kahna chah rahi ho,1
Bhadra hai sala,0
"job chahiye hm kuchh ldke jobless h, or hone wale h pdhe b km h bt work krna jante h",0
bhai ur evergreen,2
plz aap mere frnd baniye,2
Sir Mera sapna hai ki mai aapse milu salman sir ek baar.pls Nagpur Me.,2
Bajrangi bhaijaan ek no.,2
Akbarudin ovasi ek Sacha Muslim he or tu sale Musalmano ke naam pe kalank he sale suvar jese saqal Vale,0
salman khan fans is gaandu,0
Budha hai salman khan,0
De tera aur salman ka character hi waisa hai chip,0
Salmon bhai mai Apki boooooohat bari fan hn.,2
apne aap ko kya samjhte ho mushalman ko challage dete ho ab dekho hum mushlman bhi kuch kam nai he,0
Agar mushalman ko challange de rahe ho to bro movi m bhar de jholi wali kavali kyo aad ki ?????????,0
woh ganna sab mere liye banna rahi hai mai suune gi,1
Gr8....I love salman.....challenge bhi good or challenge dene vala bhi good........,2
salman khan bet hiro mai yuske sath pkchr me ka krna chta hu,1
bhai tum shahi ho,2
Nazar na lage,2
bhai apko nahi lagta ki kareena ne bhot zyada make up kr liya hai movie mein.. #Salmankhan,2
Mujhe shadi karni salman apse plzzzzzzzzzzzzzzzz marry me,2
Bhaijaan Allah ki ibadt aap bani h bani rhe bani rhegi bajrangi bhaijaan jrur hit hogi,2
musalman ho k... apne log ki baja rha h... ise flop kr do bhadwe ko...,0
Koi frnshp kre ga?,1
Bhai apks bazrangi bhaijan movi song verey nice,2
Harami kutta sala lanat ho tujpar,0
Teri film flop hogi dekh tu ab salman khan,0
hi sallu bhai <3,2
Iska film mat dekhna dosto,0
Chlo new frndz bnate hn,1
Yo yo ka song hona chaiye tha,1
Hallo salman sir,1
hello 22 jaan,1
Salman bhai ab to ap shadi kr lain...,1
bhai salman bhai,1
as salamolay kum vai jan,2
teri aukat kya hai khabbis jo ham musalmano ko nich bolta hai,0
salman bhai aslamolikum ...,1
Vani ap salok se raho muj ko jo b bura kahe ga allah pak deketa hai,0
Salman khan sir suna ha ap PAKISTAN ah rahy ha,1
Salman bhai aap ye comments padhte ya reply karte ho ya nahi?,1
Chutiya salman.....khan banna hai to pahle shahrukh ban,0
Galt baat ke muslmano kai khilaf ovisey ka sath de na de.....galt q bola...?,0
Duniya me sabse acha kon hai to o sirf hamara veer Q ki o sirf Dil ki sunta hai,2
Bhikari eid Ka jkate sedka fitra lene aa rha he,0
Hai salman bhai,1
Hi salman ji me apka bahut bada frend hu,2
tumhare dil me kuch na kuch khot to hai phone nahi karne ka region samajh me nahi aata aisa kis relationship me hota hai,2
Gud morning bhaijaan,2
galti tum kar rahe ho aur saja mujhe mil rha hai,0
SALMAN khan KI maaki chit uski maaki chutme modi KA lawda saala harami KI janwaad naaliya kholia KI paidaas uski bahen KI naak me ganpati KA land WO chinaal Randi maadarchod hai,0
Love love love,2
Han bro roza to rahkata hun,1
Chutiya no 1......jo apne dharam ki nahi ho saka o kisi bhi dharam ka nahi......kehte hai na log k..jo khud ko pyar nahi karta o kisiko bhi pyar nahi karta,0
mai tumhari jitni achhi nahi dikhti par tumse bhot achhi hun tumhari trah jhutte pyar ka natak nahi karti,0
na tum mujhse pyar karte the aur na hi ab karte ho sadi to karna hi nahi chahte isliye na phone karte ho aur na hi milte ho jhute makkar dhokhebaj ho tum,0
bb me jo kuch kie kahe sab bhul gae natak tha na sab camera ke liye kie the na,0
"Vidya gupta pagal ho gai h kay,.,,.,.",1
Mujay is baat ka fakhar hai kay ap muslman hai.,2
Hi Salman sir love u piz ek bar muje se bat Karo na sir piz piz piz,2
hi bhai aap ki film super ho jaye bajrangi bhai jaan,2
Naice naice naice....,2
jo ganda log hai woh ganda hi rahega according to pychology u cant change anyones behavior woh act karege par change nhi hote !,0
tum se pyaar <3<3<3,2
Salman vai pls apne dare rakey..vai app ko boss boss lage ga..,1
Oye tu kyu badi badi baate karra hi...... Pagal ho kya...,0
Assalamu Alaikum Salman KhanHum aapke fans chaahte hai ki aap ek baar haj ya umra karke aaye . Inshaa Allah aapki life ki mushkile aasaan hojaaye . Aameen.,2
Salman g agar ye msg dekh rahe hoto reply karo plz,1
Pata nehi ap msg dekh rahe ho ya nehi,1
"Par me salman g se itna pyar karti hu k ye page to unka hai,isi liye jyada comment me karti hu,taki unhe pata chale k me unki kitni bari diwani hu",2
Love u salmaan khan ji love u so much mithuuuuu...mmuuaahh,2
tum kis mitti se bane ho koi tumhare sath 3.5 se bat kar rha hai 3.5 sal se ek hi chij se ek hi bat kah rahi hai tumhe koi phark nahi padta,0
sare aade tede mere hi kimat me likha hai upar wale ne chun chun ke lga tha tum to sayad sahi hoge lekin nahi,0
woh twitter pe painting tu kia acha tha,2
Kutta hai to na to muslim na to hindu,0
Nhi nhi thanks nhi 3 logo ko aur bta dena,1
but Salman bhai aap shadi q nahi karna chahte,1
Girna samal nai lage,1
Koun bolhata hai Saadi nahi hogi ..meri aur Salman ki saadi hogi 2016 ..October ..first week :) :),2
jaan meko bol tuje koi pareshani mai apne bhagwan ko chahta hai jawab de,1
mar jaye woh log jo mujse jalte hai mere bharmini hone se jalte hai unka wenaash ho jaye,0
Salman handsome king,2
meri baat par kisi bhi hamazade ko koi bhi doubt ho shock se aye mere village,0
salman fans addme <3,1
jo mujhe req bhejenga mai usse apna nr dungi promise,1
Salmaan khan bollywood rss or bjp ka naya kutta,0
sidhi vinayak ganesh ji ki jai hoooooo,2
Kutta harami madar chod bighrat salman to agar mje mil jai teri maa bhin ek kardonga,0
Salman khan g kasy ho ap eid par jo movie ha wo tek ha par name tek ney ha mara msg dak lana g ok,1
Muskurane ki waja tum ho,2
Hay sallumeya eid mubark ho,2
Salman meri family boht sharif he hm apni bf k sath ayashi waste apne maa baap ki izet khak me nai mila sekte,1
salmaan khan tumhare naam k pichey khan accha nahi lagtahai hata de muslaman ke naam ko jo itna hi bura kagta hai islamic dharm to abhi chod de zarurat nahi hai tumhari islaam ko,0
bb ki liye toh maine already bol rakha hai abi se,1
meri bas ek dua hai ek bar mujhe milna hai apne bhaijan se,1
kal lakshmi mata ki aarti hogi subha ke waqt namaste jii,2
jo jo gali diya hai sabko sunna hoga ab,0
ami salman ke valobasi...i love u SALMAN,2
No.diziye whatsupp ka photo bej dete hai,1
aap mere gao ki kahani p ek film bana do...,1
Ek baat btao,1
ALLAH aap ko har taraf se kameyabi de,2
Helo salman bhai jaan.,2
Salman Bai Agar ap ya Coments par ra han to plz ans b dan ap kasy han Aur rozay kasy guzar raha han.,1
Hi salman i'm sameer baloch in balochistan i'm biggggg fan of you,2
bahut ganda msg tha,0
bajrangi veer putra dal de,2
loveu tooooo ur vey handsam,2
ye sab kuch nahi hai exal aur coral me bhot sare formula and short cut hai wo yad rakhna padta hai,1
swal kai hai jwab kab doge,1
Etni lambi speech sa kuch mi hotta sirf 2 word khna or unka suna sa frk atta h ........ sekho i love you sallu??,2
sabse bada fan hu salman bhai aap ka,2
Rfta rfta dakho akh mari kadi h akh jisa lgi mera samna vo khda h i love you salman ji???????????,2
bas bhai 24-25 ke lag rahe aap to .,2
hello sir kaise ho plz reply tou de dou aaj plz sir,1
sir orissa pe kavi aao na.plz...,1
Jaldi btao bhai jaan,1
bhaijan kolkata ka har log ready.....up ekbar kolkatame aajao,1
Aslma alikum bhai jaan,2
ye sabka record todne wali he,2
Bollywood king my bro salman khan,2
Bajrangi bhaijaan sab record todegi salman bhai jiii,2
Salman aapse milne ke liye Hume kya kare,2
Bhai jaan apse ek request tha.... ek baar apki koi dance functions me dance karne ka moka dete toh.... ye jindegi ki sabse bada dream pura ho jata,2
lov u sallu bhai,2
Ramzan me sabki madad karte ho aap isiliye vo aaye the,2
"350 cr kamati ab,",1
"tayyar ho gaye kab se,ab jaldi aao!",1
salman ji hm jarur dekhenge aaj aapka teaser and 17th july in cinema Bajrangi Bhaijaan...love you salman ji.,2
Han bhai aaj raat party to bnti h,1
kuchh reply to dijiye salmaan bhai.. abhi fauran......,1
Ha bhai kab se tyaaar hai Patiy ke liye,1
Eid ke bina salman khan ki movie flop..akshay kumar ki movie chahe jab release ho hit hoti hai..,0
Yessss my cuteee salman,2
Salman Bhai aap cinta mat karo apki movie ham hit kare ge,2
bhai plzzzzz apni movie 27 ramzan ko release na kiya kro. its my request q k ramzan ki 27 v rat(holy night) ko shbe kadr hoti he. sare muslman ibadat krty he. ap b muslim ho na. #beingsalmankhan #bbthiseid #aajkiparty #bajrangibhaijan,1
iftar party mere taraf se aajao,1
Aap log bahot amir he aapke liye party karna aam baat he par un logo ka kya Jo aapna ilaj bhi nahi karva sakhte jese ke meri friend use apki help chahiye aor aap party kar rahe he aap uski khuch madad karde pliz,1
eid baad hogi bhai party to wo bhi bajrangi bhaizan movie ke saath sbhi no tv no movie,2
are salman sir agar mere coment ko padhma to plzzz ek bar reply karna,1
kya yar kuch muslim bhai salman bhai se q naraz ho rahe ho salman bhai acha insan he,2
Pehle roze to rkh le fir eid manana...,1
Bilkul kab se net pe search kar rahe he aapke gaano k liye bajrangi bhaijaan. ..,1
Kyu nahi ap eid per ap bolaye or hum na aye hum jaror aye g,1
Kaum ke gaddaro ke sath parti nahi krte hum,0
Salman ki diwaniya muj se ek baar chat krlo plzz......,1
Sory main nhe aasg t main pakistan main ho???,1
Movie flop ham sab ke tarfse aap ko bhai mmubarak,0
Mjh say bat karo na sweeeto 1 ber bus 1 ber,1
Yunki party k liye to hum ready hain par kya karen nahi aa sakte kyonki invitation sirf bhaiyo aur behno k liye hai.........,1
no way...pura ek mahina ramzan ki ibadat k baad eid mey aisi movie kon dekhega jaha hanuman chalisa padhaa ja raha ho....,1
Râ€žj'Å’v Vâ€¹Vâ€ â€˜Â¤ Ready ho bhai aaj ki party ke liye,1
Main to nahi ye movie dekhuga Salman ki har ek movie dekhi but ye nahi dekhuga,0
koi bhi larki fedda ho jaiga app ka upar dekhna app,1
ye vi bolne ki baat h ap bulayen aur hum na ayee #bhaiyjan,1
Big brother party de or ye chota bhai party me nhi aae aase ho skta hai kya kbhi #Salu bhai(bajrangi bhaijan),1
Bhai hamara naseeb kha hum aapke sath party kar sake,1
nar ja kutte,0
Ap riyel salmankan hai to sun no ke pahele ye socho ke msalman hai ke nahi hai to akhirat ki fika kar,1
Lovly sallu bhaijine,2
bhai iftaar farty hai kya?,1
Kis khushi me tyar hojae bhai shadi ki party dere ho,1
yrr ap bhi kiss ke movie dekhne jaoge jab is ne he bol diya ki mere movies musalmano ke bina bhi chalte hn,1
aaj ki party bhai k taraf se,1
kiski party bewakoof badtameez,0
Salman ab hindu bangya he bhayoo koi movie dhkhne nhi jaaye,0
ek dum tayyar,2
bhaio ye khabar afwah he Muslims ko challenge karne wale,1
Super duper flop...inshallah nich hai Salman Khan tu..?,0
Hm toh taiyar bs apke tasrif rakhne ki deri h.,1
Tum.sala.hindu.,0
is kutte ki filam dekhne koi bhi schha muslim nhi jayega,0
Haaa bhai hoooo gyi party aaj ki,1
Aaja bhan k loda apna baap sa baat kr tare maa ka maru bhoxda sala cutta,0
Ma teyar houn jnb,1
Teri party tere baab ko de na layak,0
Tanik kaisen ho,1
Mere kuch samaj mai nhi aara m kya kari hoon,1
"Khan bole tho salman khan, dil tadap ra bhaijaan ke liye",2
Bhai apne bola air Maine comment maar dia...Eid Mubarak ho,1
Uski party kisey hona bhai,1
Pak mei KB hogi party with salman:(,1
Salman bhai es songs ko movie me bhi dalo plz,1
salman is me dono hi maire favourite hai hanuman ji or salman ap ye movie hit nhi super hit hogi,2
Kise khushi main party de hai aap ne apne kaha tha aap sare comment padhte ho to ek reply to banta hai,1
Ha bhai party kaha h kon si jagha per kiya timing h party ki or kon kon aa raha h party me,1
Bhai song utna acha ni tha jitna socha tha but nyc song,1
Sala kutta tera movi kon dekhe ga harami,0
Salman bhai ji ko Namastey Salaam.ye Eid apki superhit ho.jai bajrangbali.,2
very very very very very nice,2
Eid Mubarak bajrangi bhijaan,2
lov you salman,2
Yes bhai boleto fadu song,2
Bhai i'm so sad mje yh song site pe nhe mil rhamai kese sunu yh sng,0
Osm party salman bhai apka gift,2
Koi bhi musalman is ki picture nahi dekhna,0
mast h bhai ek no1.,2
Ek bAat apki achchi nhi lgI... #Salman_Bhai... mekO pTa h aP bZy h bt vO bAat apKo ptA nhi chl paegi jab tak aP mekO cntct nhi krenge m apni bAat v clear nhi kr paunga,0
ramzaan aur eid bahut bahut Mubarak ho i love u,2
ye to janab kehte hai ke bena musalmano ke film hit karwakar dekhai ge,1
Ramadan Mubarak salu bhi..,1
Lubbbbb uuuu sallllluuuu,2
Isski film allah kare flop ho aur age jo bnayega wo sab flop ho aur hogi tujhe kiya pata slman musalman ki dua ki kiya taseer hoti hai,0
"U jahanami ,,,.hate u ,,waqt hai sudhr jao,,,",0
Nice bajrangi bhai. ..,2
sab muslim bahi se gujaris h ki duwa karo ki yes ramjaan me yeto h aagle sal ramjaan me ni ho,1
allah ke nam ki behurmati ki tune salman,0
Kala dajjal hai salman khan,0
Jai jai bajrang bali sallu bhai ek number,2
shandar song hai!,2
Allah ap ko apna haveza aman ma rakha,2
Bhai ki chalati he isliye achhe accho ki jalti he.........,2
i love u salman vai.i always like u vaijan.khuda hamesha apki saath rahega..,2
"yes,boss main toh apki film dekne keliye kis tara se behtab ho rahi hu bata nehi sakti <3",2
salman ki band baj jani chahiye is baar,0
Yas ye film koy bi math dekho bhajrang bhaijan uter flop hona ye film,0
Oo salman sale ku bohat ghamand ayi musalmaano ku bola ki musalman koy bi nahi dekhe tho bi chalegi meri film bolke bola,0
Isliye ye salman kutte film koy musalman math dekho,0
Sllam bhai jaan EIDmubarakh.,1
har saal eid me ana dhoom machake jana,2
